Timestamp,How often do you use AI tools when working on Wagtail projects?,How would you describe your level of experience with AI-assisted development?,What kinds of AI tools do you use on projects?,How well does current AI tooling work on Wagtail projects?,How systematically do you use AI tools for the following tasks? [Requirements gathering],How systematically do you use AI tools for the following tasks? [Architecture design],How systematically do you use AI tools for the following tasks? [Drafting acceptance criteria],How systematically do you use AI tools for the following tasks? [Data modelling],How systematically do you use AI tools for the following tasks? [API design],How systematically do you use AI tools for the following tasks? [Code generation],How systematically do you use AI tools for the following tasks? [Code review],How systematically do you use AI tools for the following tasks? [Refactoring],How systematically do you use AI tools for the following tasks? [Test generation],How systematically do you use AI tools for the following tasks? [Documentation],How systematically do you use AI tools for the following tasks? [Debugging and troubleshooting],How systematically do you use AI tools for the following tasks? [Accessibility checking],How systematically do you use AI tools for the following tasks? [Performance optimisation],How systematically do you use AI tools for the following tasks? [Security review],How systematically do you use AI tools for the following tasks? [Documentation generation],For which Wagtail-related tasks do you regularly use AI assistance? [Generating page types or other models],For which Wagtail-related tasks do you regularly use AI assistance? [Generating StreamField block definitions],For which Wagtail-related tasks do you regularly use AI assistance? [Wiring site data to Django templates],For which Wagtail-related tasks do you regularly use AI assistance? [Wagtail/Django upgrades and migrations],"For which Wagtail-related tasks do you regularly use AI assistance? [CMS customizations (hooks, ViewSets, etc)]",For which Wagtail-related tasks do you regularly use AI assistance? [Wagtail API integrations],For which Wagtail-related tasks do you regularly use AI assistance? [Content migration scripts],For which Wagtail-related tasks do you regularly use AI assistance? [Debugging Wagtail-specific issues],For which Wagtail-related tasks do you regularly use AI assistance? [Exploring documentation or source code],For which Wagtail-related tasks do you regularly use AI assistance? [Front-end development],Do you use some of our existing efforts with AI in Wagtail?,"Please rate the importance of the following considerations for your team around AI adoption [Intellectual property, copyright, licensing]",Please rate the importance of the following considerations for your team around AI adoption [Legal liability / compliance],Please rate the importance of the following considerations for your team around AI adoption [Ethics and bias],Please rate the importance of the following considerations for your team around AI adoption [Environmental impact],Please rate the importance of the following considerations for your team around AI adoption [Broader societal impact],Please rate the importance of the following considerations for your team around AI adoption [Cost and commercial viability],Please rate the importance of the following considerations for your team around AI adoption [None of these],Please rate which possible improvements you think would be most helpful for AI-assisted development [Better docs of Wagtail capabilities],Please rate which possible improvements you think would be most helpful for AI-assisted development [Better docs of Django capabilities on Wagtail projects],Please rate which possible improvements you think would be most helpful for AI-assisted development [Better tutorial/cookbook-style content],Please rate which possible improvements you think would be most helpful for AI-assisted development [Better inline code docs in Wagtail's source],Please rate which possible improvements you think would be most helpful for AI-assisted development [Type hints for Python code],Please rate which possible improvements you think would be most helpful for AI-assisted development [Machine-readable API references and code examples],Please rate which possible improvements you think would be most helpful for AI-assisted development [Opinionated starter kits / project templates],Please rate which possible improvements you think would be most helpful for AI-assisted development [Official Wagtail rules / prompts / skills for AI assistants],"Please rate which possible improvements you think would be most helpful for AI-assisted development [Official CLI for common tasks (scaffolding, upgrades)]",Please rate which possible improvements you think would be most helpful for AI-assisted development [Official write API for programmatic content creation],Please rate which possible improvements you think would be most helpful for AI-assisted development [Official wagtail.org MCP server for docs and QA],Please rate which possible improvements you think would be most helpful for AI-assisted development [Official project-integrated MCP server for automation],Please rate which content management features you think would be most helpful for CMS users working with AI [Natural language search],Please rate which content management features you think would be most helpful for CMS users working with AI [First draft writing assistance],"Please rate which content management features you think would be most helpful for CMS users working with AI [Editorial assistance (feedback, rewriting)]",Please rate which content management features you think would be most helpful for CMS users working with AI [Automated translations],Please rate which content management features you think would be most helpful for CMS users working with AI [Automated content personalization],Please rate which content management features you think would be most helpful for CMS users working with AI [Structured data / metadata generation],Please rate which content management features you think would be most helpful for CMS users working with AI [Image alt text generation],Please rate which content management features you think would be most helpful for CMS users working with AI [Connector with existing AI agents and tools]
17/04/2026 08:26:14,Daily,Confident - adjusted workflow around it,"AI autocomplete in editor, Chat interface, Agentic coding CLI, Agentic coding in editor, Agentic web or mobile interface",Somewhat well,1,1,1,1,2,2,1,2,3 (always),3 (always),2,1,1,1,3 (always),2,2,2,2,2,2,3 (always),2,2,2,Wagtail AI,2,2,1,0 (not important),1,3 (very important),,1,1,1,3 (very helpful),1,3 (very helpful),3 (very helpful),3 (very helpful),2,3 (very helpful),3 (very helpful),3 (very helpful),2,2,2,2,2,2,1,2
18/04/2026 12:43:52,Always,Confident - adjusted workflow around it,"AI autocomplete in editor, Chat interface, Agentic coding CLI, Agentic coding in editor, Agentic web or mobile interface",Poorly,3 (always),1,1,3 (always),3 (always),3 (always),1,1,2,3 (always),2,0 (never),1,0 (never),3 (always),1,0 (never),0 (never),1,1,2,2,2,3 (always),3 (always),,,,,,,,,2,2,1,1,1,3 (very helpful),1,3 (very helpful),3 (very helpful),3 (very helpful),3 (very helpful),3 (very helpful),3 (very helpful),3 (very helpful),3 (very helpful),0 (not helpful),0 (not helpful),,,3 (very helpful)
30/04/2026 15:15:53,Daily,Familiar - usage for straightforward tasks,"AI autocomplete in editor, Chat interface",Very well,,1,,,1,2,2,,2,2,2,2,1,2,,2,2,2,2,2,1,2,2,1,2,Upgrades agent skill,0 (not important),2,2,0 (not important),0 (not important),3 (very important),,3 (very helpful),3 (very helpful),2,2,1,3 (very helpful),3 (very helpful),2,2,2,0 (not helpful),0 (not helpful),3 (very helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),2,2,0 (not helpful)
30/04/2026 21:17:21,Daily,Advanced - customized workflows or tooling,Agentic coding CLI,Very well,1,1,1,2,2,2,3 (always),3 (always),3 (always),2,2,1,1,3 (always),2,2,2,2,2,2,2,3 (always),3 (always),2,1,,0 (not important),1,2,0 (not important),0 (not important),1,,2,3 (very helpful),1,2,1,3 (very helpful),1,1,1,0 (not helpful),0 (not helpful),0 (not helpful),3 (very helpful),2,1,1,0 (not helpful),1,3 (very helpful),1
01/05/2026 15:28:45,Daily,Confident - adjusted workflow around it,"Chat interface, Agentic coding CLI",Very well,1,2,3 (always),0 (never),0 (never),2,1,2,2,1,3 (always),0 (never),1,0 (never),0 (never),2,2,2,1,2,,2,3 (always),2,,,2,3 (very important),3 (very important),3 (very important),2,2,,3 (very helpful),3 (very helpful),1,2,3 (very helpful),,0 (not helpful),1,0 (not helpful),0 (not helpful),1,,2,0 (not helpful),1,1,2,2,3 (very helpful),
01/05/2026 18:06:27,Never,,None,I haven’t tried,0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),,3 (very important),3 (very important),3 (very important),2,3 (very important),2,,,,,,,,,,,,,,,,,,,,,
01/05/2026 18:42:18,Never,No experience,None,I haven’t tried,0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),0 (never),,3 (very important),3 (very important),2,3 (very important),3 (very important),0 (not important),2,0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),0 (not helpful),1,0 (not helpful)
02/05/2026 12:41:38,Always,Confident - adjusted workflow around it,Agentic coding CLI,Somewhat well,3 (always),2,2,3 (always),3 (always),3 (always),3 (always),3 (always),1,2,3 (always),3 (always),3 (always),2,2,3 (always),3 (always),3 (always),3 (always),3 (always),3 (always),3 (always),3 (always),3 (always),3 (always),Wagtail AI,1,1,1,1,1,2,0 (not important),3 (very helpful),3 (very helpful),3 (very helpful),2,3 (very helpful),3 (very helpful),2,3 (very helpful),3 (very helpful),3 (very helpful),2,3 (very helpful),1,1,1,2,1,3 (very helpful),3 (very helpful),2
05/05/2026 08:33:45,Daily,Confident - adjusted workflow around it,"AI autocomplete in editor, Chat interface, Continuous integration or QA agents",Very well,3 (always),2,3 (always),2,0 (never),3 (always),3 (always),3 (always),3 (always),3 (always),2,2,3 (always),3 (always),3 (always),2,2,2,2,2,3 (always),,3 (always),1,1,llms.txt for docs,2,2,3 (very important),3 (very important),3 (very important),3 (very important),0 (not important),3 (very helpful),3 (very helpful),1,1,1,2,2,2,3 (very helpful),2,1,1,0 (not helpful),1,3 (very helpful),3 (very helpful),3 (very helpful),2,3 (very helpful),2
05/05/2026 09:44:24,Daily,Confident - adjusted workflow around it,"AI autocomplete in editor, Chat interface, Agentic coding in editor, MCPs",Somewhat well,3 (always),2,0 (never),1,0 (never),3 (always),0 (never),2,3 (always),2,3 (always),1,0 (never),0 (never),2,1,0 (never),1,1,3 (always),1,3 (always),1,3 (always),3 (always),llms.txt for docs,1,3 (very important),2,2,1,1,0 (not important),3 (very helpful),3 (very helpful),1,1,3 (very helpful),2,1,3 (very helpful),3 (very helpful),3 (very helpful),2,3 (very helpful),3 (very helpful),1,1,3 (very helpful),2,2,3 (very helpful),3 (very helpful)
06/05/2026 08:17:27,Weekly,Familiar - usage for straightforward tasks,"AI autocomplete in editor, Chat interface, Agentic coding in editor",Somewhat well,1,2,1,1,1,2,2,3 (always),1,2,2,0 (never),2,1,1,0 (never),0 (never),0 (never),0 (never),0 (never),1,0 (never),2,2,2,Upgrades agent skill,3 (very important),3 (very important),2,3 (very important),2,2,0 (not important),3 (very helpful),3 (very helpful),2,2,2,2,2,1,1,1,1,1,2,3 (very helpful),3 (very helpful),2,2,3 (very helpful),3 (very helpful),1
